lat-long,fsq_id,cat_id,category_name,categories,name,address,city,country,popularity
"41.9366884494997,-87.63682901859283",52430b6a11d2fd90660ea960,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"624 W Belmont Ave (Broadway & Belmont Ave), Chicago, IL 60657",Chicago,US,
"41.8776415962753,-87.64961779117584",520ea9be11d25409b6b36def,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"302 S Peoria St (Peoria St & Jackson Blvd), Chicago, IL 60607",Chicago,US,
"41.8776415962753,-87.64961779117584",4c968e1bf244b1f7e67c351d,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Union Station - Great Hall - Macallan Event,"225 S Canal St (btwn W Adams St & W Jackson Blvd), Chicago, IL 60606",Chicago,US,
"41.8776415962753,-87.64961779117584",4bc6013651b376b03ecf1a6f,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Union Station,"210 S Canal St (at Jackson), Chicago, IL 60606",Chicago,US,
"41.8776415962753,-87.64961779117584",51bb1cc079c9be3acfaf60bd,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"1103 W Jackson Blvd (Aberdeen St & Jackson Blvd), Chicago, IL 60607",Chicago,US,
"41.8776415962753,-87.64961779117584",45840daef964a520923f1fe3,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Jamba Union Station / Chicago,"225 S Canal St (btwn W Adams St & W Jackson Blvd), Chicago, IL 60606",Chicago,US,
"41.8776415962753,-87.64961779117584",95360c300a5840219e1ba204,19006.0,Electric Vehicle Charging Station,"[{'id': 19006, 'name': 'Electric Vehicle Charging Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Electric Charging Station,"307 S Sangamon St, Chicago, IL 60607",Chicago,US,
"41.8776415962753,-87.64961779117584",53d2985d498e2d6262f29a72,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"Aberdeen St, Chicago, IL 60607",Chicago,US,
"41.8776415962753,-87.64961779117584",51bb1cc079c9be3acfaf60b1,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"6 S Aberdeen St (Aberdeen St & Madison St), Chicago, IL 60607",Chicago,US,
"41.8776415962753,-87.64961779117584",5282b870498e8a963b4cf323,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"112 N Green St (Green St & Randolph St), Chicago, IL 60607",Chicago,US,
"41.8776415962753,-87.64961779117584",51fbe423498e67059b39725b,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"102 S Jefferson St (Jefferson St & Monroe St), Chicago, IL 60661",Chicago,US,
"41.89184737210993,-87.62058019638062",4b9c20d3f964a520fe4c36e3,19029.0,Tour Provider,"[{'id': 19029, 'name': 'Tour Provider', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}}]",Bobby's Bike Hike,"540 N Lake Shore Dr (Entrance on Ohio Street), Chicago, IL 60611",Chicago,US,
"41.89184737210993,-87.62058019638062",51bb1cc079c9be3acfaf6186,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"660 N McClurg Ct (McClurg Ct & Erie St), Chicago, IL 60611",Chicago,US,
"41.89184737210993,-87.62058019638062",51bb1cc079c9be3acfaf5fe8,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"401 E Illinois St (McClurg Ct & Illinois St), Chicago, IL 60611",Chicago,US,
"41.89184737210993,-87.62058019638062",5228cf3b11d2a57902eb7231,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"661 N Saint Clair St (St. Clair St & Erie St), Chicago, IL 60611",Chicago,US,
"41.89184737210993,-87.62058019638062",523269c611d2791db94ad1dc,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"540 N Lake Shore Dr (Lake Shore Dr & Ohio St), Chicago, IL 60611",Chicago,US,
"41.89184737210993,-87.62058019638062",5023c069e4b08284b9e8bdd9,11165.0,Storage Facility,"[{'id': 11165, 'name': 'Storage Facility', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/storage_', 'suffix': '.png'}}]",Tribune Tower Bike Storage,"435 N Michigan Ave (Illinois), Chicago, IL 60611",Chicago,US,
"41.89184737210993,-87.62058019638062",531b99aff1b04c038f9f4229,19006.0,Electric Vehicle Charging Station,"[{'id': 19006, 'name': 'Electric Vehicle Charging Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Electric Charging Station,"240 E Illinois St, Chicago, IL 60611",Chicago,US,
"41.89184737210993,-87.62058019638062",64633261b42f4155dd180a82,19006.0,Electric Vehicle Charging Station,"[{'id': 19006, 'name': 'Electric Vehicle Charging Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Electric Charging Station,"220 E Illinois St, Chicago, IL 60611",Chicago,US,
"41.89184737210993,-87.62058019638062",528be97a11d2d94e8aede46e,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"661 N Saint Clair St (St. Clair St & Erie St), Chicago, IL 60611",Chicago,US,
"41.89184737210993,-87.62058019638062",520bd05d11d2852bfb588c3e,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"300 N Stetson Ave (Stetson Ave & South Water St), Chicago, IL 60601",Chicago,US,
"41.85491457576575,-87.66355991363525",5282b870498e8a963b4cf5b6,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"2113 S Ashland Ave (Ashland Ave & 21st St), Chicago, IL 60608",Chicago,US,
"41.85491457576575,-87.66355991363525",5282b870498e8a963b4cf16d,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"1810 S Blue Island Ave (Blue Island Ave & 18th St), Chicago, IL 60608",Chicago,US,
"41.85491457576575,-87.66355991363525",4ba7d888f964a52075b839e3,17119.0,Bicycle Store,"[{'id': 17119, 'name': 'Bicycle Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Irv's Bike Shop,"1725 S Racine Ave (at 18th St), Chicago, IL 60608",Chicago,US,
"41.85491457576575,-87.66355991363525",508b05d2e4b00ac3c69598e6,18054.0,Skating,"[{'id': 18054, 'name': 'Skating', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_', 'suffix': '.png'}}]",Wheel of Time Bikes & Boards,"1518 W 18th St (Ashland), Chicago, IL 60608",Chicago,US,
"41.85491457576575,-87.66355991363525",5282b870498e8a963b4cf574,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"1790 S Paulina St (Paulina St & 18th St), Chicago, IL 60608",Chicago,US,
"41.85491457576575,-87.66355991363525",51bb1cc079c9be3acfaf6016,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"1726 S Racine Ave (Racine Ave & 18th St), Chicago, IL 60608",Chicago,US,
"41.85491457576575,-87.66355991363525",5282b870498e8a963b4cf20a,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"1125 W Cullerton St (May St & Cullerton St), Chicago, IL 60608",Chicago,US,
"41.85491457576575,-87.66355991363525",4c957ffdf7cfa1cd7e76be15,12013.0,College and University,"[{'id': 12013, 'name': 'College and University', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/education/default_', 'suffix': '.png'}}]",University Station,"1550 S Blue Island Ave, Chicago, IL 60608",Chicago,US,
"41.85491457576575,-87.66355991363525",1ec6ef17a0c944f3330a8504,19029.0,Tour Provider,"[{'id': 19029, 'name': 'Tour Provider', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}}]",Pilsen Bike Tours,"1430 W 18th St, Chicago, IL 60608",Chicago,US,
"41.85491457576575,-87.66355991363525",5282b870498e8a963b4cf740,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"1550 S Racine Ave (Racine Ave & 15th St), Chicago, IL 60608",Chicago,US,
"41.86193049278259,-87.69345045089722",5282b871498e8a963b4cf855,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"2783 W 23rd Pl (California Ave & 23rd Pl), Chicago, IL 60608",Chicago,US,
"41.86193049278259,-87.69345045089722",ecc5548274a846bcc4da0418,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Western Avenue Station,"1200 S Western Ave, Chicago, IL 60608",Chicago,US,
"41.86193049278259,-87.69345045089722",1d3528ba5b2b48170d627cc3,17119.0,Bicycle Store,"[{'id': 17119, 'name': 'Bicycle Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Working Bikes Cooperative,"1125 S Western Ave, Chicago, IL 60612",Chicago,US,
"41.85308455741279,-87.63193130493164",5207b36f11d2ecbb65f1f390,13059.0,Juice Bar,"[{'id': 13059, 'name': 'Juice Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/juicebar_', 'suffix': '.png'}}]",JoyYee Smoothie Station,"2139 S China Pl, Chicago, IL 60616",Chicago,US,
"41.85308455741279,-87.63193130493164",4f38b5c8e4b08f009ace3a1d,12071.0,Fire Station,"[{'id': 12071, 'name': 'Fire Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_firestation_', 'suffix': '.png'}}]",Chicago Fire Department District 1 Station 8,"212 W Cermak Rd, Chicago, IL 60616",Chicago,US,
"41.85308455741279,-87.63193130493164",5234a93f11d22da9b99b5db1,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"2002 S Wentworth Ave (Wentworth Ave & Archer Ave), Chicago, IL 60616",Chicago,US,
"41.85308455741279,-87.63193130493164",525b52b811d236eef78047e6,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"140 W 24TH St (Wentworth Ave & 24th St), Chicago, IL 60616",Chicago,US,
"41.85308455741279,-87.63193130493164",51bb1cc079c9be3acfaf6183,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"240 W 19th St (Wells St & 19th St), Chicago, IL 60616",Chicago,US,
"41.85308455741279,-87.63193130493164",522f8d96498e94342d5fa5c8,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"12 W 19TH St (State St & 19th St), Chicago, IL 60616",Chicago,US,
"41.85308455741279,-87.63193130493164",529b2ad3498ea436670825d8,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",LaSalle Station,"Chicago, IL 60616",Chicago,US,
"41.85308455741279,-87.63193130493164",51bb1cc079c9be3acfaf60d8,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"5 W 16th St (State St & 16th St), Chicago, IL 60616",Chicago,US,
"41.85308455741279,-87.63193130493164",8bf333b2b2844e3898912244,19006.0,Electric Vehicle Charging Station,"[{'id': 19006, 'name': 'Electric Vehicle Charging Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Electric Charging Station,"316 W Cermak Rd, Chicago, IL 60616",Chicago,US,
"41.85308455741279,-87.63193130493164",4b78b6c9f964a5200bdf2ee3,12094.0,Residential Building,"[{'id': 12094, 'name': 'Residential Building', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/apartment_', 'suffix': '.png'}}]",Aspen Burnham Station,"61 W 15th St (Clark and 15th), Chicago, IL 60605",Chicago,US,
"41.854063503874464,-87.71511733531952",526ad5944e9942632a5ce2dc,11010.0,Automotive Repair Shop,"[{'id': 11010, 'name': 'Automotive Repair Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Robbins Service Station,"3238 W Ogden Ave, Chicago, IL 60623",Chicago,US,
"41.854063503874464,-87.71511733531952",79affbdaa1ec42d71de244dd,11010.0,Automotive Repair Shop,"[{'id': 11010, 'name': 'Automotive Repair Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Lou's One Stop Service Station,"2357 S Sawyer Ave, Chicago, IL 60623",Chicago,US,
"41.93758231600629,-87.6440978050232",535b0536498e97c235ee4526,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Bike,"544 W Barry Ave (Broadway And Barry), Chicago, IL 60657",Chicago,US,
"41.93758231600629,-87.6440978050232",52430b6a11d2fd90660ea960,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"624 W Belmont Ave (Broadway & Belmont Ave), Chicago, IL 60657",Chicago,US,
"41.93758231600629,-87.6440978050232",52180ad611d2681bb2d86341,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"718 W Wellington Ave (Clark St & Wellington Ave), Chicago, IL 60657",Chicago,US,
"41.93758231600629,-87.6440978050232",0e9c2fa48a6f446daf36d795,19006.0,Electric Vehicle Charging Station,"[{'id': 19006, 'name': 'Electric Vehicle Charging Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Electric Charging Station,"3030 N Broadway St, Chicago, IL 60657",Chicago,US,
"41.93758231600629,-87.6440978050232",5282b871498e8a963b4cf821,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"3220 N Lake Shore Dr (Lake Shore Dr & Belmont Ave), Chicago, IL 60657",Chicago,US,
"41.93758231600629,-87.6440978050232",5230a18611d2f16678060871,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"2753 N Hampden Ct (Hampden Ct & Diversey Pkwy), Chicago, IL 60614",Chicago,US,
"41.93758231600629,-87.6440978050232",51fd8623498ecbfb468163b0,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"3001 N Lake Shore Dr (Lake Shore Dr & Wellington Ave), Chicago, IL 60657",Chicago,US,
"41.93758231600629,-87.6440978050232",5747a9c338fad4925ddd9c06,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"2800 N Halsted St (Halsted St & Diversey Pkwy), Chicago, IL 60657",Chicago,US,
"41.93758231600629,-87.6440978050232",51f6d747498e81b17ad3919b,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"955 W Wellington Ave (Sheffield Ave & Wellington Ave), Chicago, IL 60657",Chicago,US,
"41.93758231600629,-87.6440978050232",52016ada498e62046796e132,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"3204 N Wilton Ave (Wilton Ave & Belmont Ave), Chicago, IL 60657",Chicago,US,
"41.95600355078549,-87.68016144633293",5282b871498e8a963b4cf838,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"2001 W Belle Plaine Ave (Lincoln Ave & Belle Plaine Ave), Chicago, IL 60618",Chicago,US,
"41.95600355078549,-87.68016144633293",5359ab9d498e9f54fffc5469,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"4008 N Oakley Ave (Oakley Ave & Irving Park Rd), Chicago, IL 60618",Chicago,US,
"41.95600355078549,-87.68016144633293",5282b870498e8a963b4cf668,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"4019 N Ravenswood Ave (Ravenswood Ave & Irving Park Rd), Chicago, IL 60613",Chicago,US,
"41.95600355078549,-87.68016144633293",5282b871498e8a963b4cf826,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"1770 W Berteau Ave (Ravenswood Ave & Berteau Ave), Chicago, IL 60613",Chicago,US,
"41.95600355078549,-87.68016144633293",5218db51bce681c486efb98e,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"1802 W Montrose Ave (Ravenswood Ave & Montrose Ave), Chicago, IL 60613",Chicago,US,
"41.95600355078549,-87.68016144633293",5282b870498e8a963b4cf67e,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"4450 N Leavitt St (Lincoln Ave & Leavitt St), Chicago, IL 60618",Chicago,US,
"41.95600355078549,-87.68016144633293",5282b871498e8a963b4cf810,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"2001 W Sunnyside Ave (Damen Ave & Sunnyside Ave), Chicago, IL 60625",Chicago,US,
"41.95600355078549,-87.68016144633293",5282b870498e8a963b4cf6f4,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"3705 N Lincoln Ave (Lincoln Ave & Waveland Ave), Chicago, IL 60613",Chicago,US,
"41.95600355078549,-87.68016144633293",523f1f9f11d25f1134606a72,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"1711 W Montrose Ave (Paulina St & Montrose Ave), Chicago, IL 60613",Chicago,US,
